Product ID,Product Name,Category,Sub-category,Brand,Price,Discount (%),Rating,Number of Reviews,Availability Status,Color Options,Sizes Available,Material,Shipping Time,Country of Origin,Date Added,Total Sales
P08322,Formal Shirt,Ethnic,Kurtas,Levis,6767,29,4.0,360,In Stock,"Pink, Purple","6, 7, 8, 9",Wool,4-5 days,Uttar Pradesh,2024-09-06,2436120
P08323,Sneakers,Topwear,Sweaters,FabIndia,5582,23,3.4,626,Out of Stock,"Green, Yellow","6, 7, 8, 9",Leather,6-7 days,Tamil Nadu,2024-08-22,3494332
P08324,Floral Top,Bottomwear,Shirts,Clarks,2057,43,4.3,54,Out of Stock,"Green, Yellow","30, 32, 34, 36",Leather,4-5 days,Uttar Pradesh,2024-02-15,111078
P08325,Denim Jacket,Bottomwear,T-shirts,Zara,8156,20,4.0,405,In Stock,"Pink, Purple","S, M, L, XL",Leather,6-7 days,Karnataka,2024-08-18,3303180
P08326,Denim Jacket,Dresses,T-shirts,Harley Davidson,6565,24,4.0,937,In Stock,"Pink, Purple","6, 7, 8, 9",Silk,6-7 days,Tamil Nadu,2022-11-21,6151405
P08327,Party Gown,Dresses,Jeans,Arrow,6687,42,4.0,418,In Stock,"Blue, Black","6, 7, 8, 9",Cotton,4-5 days,Uttar Pradesh,2023-10-07,2795166
P08328,Floral Top,Outerwear,Jackets,Reebok,6491,38,3.6,276,Out of Stock,"Grey, Black","M, L, XL",Silk,4-5 days,Gujarat,2023-02-09,1791516
P08329,Slim Fit Jeans,Dresses,T-shirts,Zara,7546,35,4.4,893,In Stock,"Blue, Black","28, 30, 32, 34",Leather,4-5 days,Delhi,2020-02-28,6738578
P08330,Leather Jacket,Dresses,Jackets,Puma,4710,43,3.2,247,In Stock,"Red, White","30, 32, 34, 36",Cotton,10 days,Tamil Nadu,2021-12-20,1163370
P08331,Track Pants,Ethnic,Kurtas,FabIndia,8144,29,3.8,775,Out of Stock,"Grey, Black","7, 8, 9, 10",Cotton,6-7 days,Karnataka,2021-09-10,6311600
P08332,Chinos,Outerwear,T-shirts,Mango,4468,49,3.4,440,Out of Stock,"Grey, Black","28, 30, 32, 34",Denim,10 days,Gujarat,2022-12-05,1965920
P08333,Polo T-shirt,Outerwear,Formal Wear,Forever 21,8134,10,4.5,941,Out of Stock,"Blue, Black","S, M, L, XL",Cotton,1 week,Karnataka,2022-11-18,7654094
P08334,Woolen Sweater,Bottomwear,Casual Shoes,Tommy Hilfiger,6582,46,4.9,949,Out of Stock,"Green, Yellow","M, L, XL",Polyester,2-3 days,Tamil Nadu,2023-02-27,6246318
P08335,Denim Jacket,Ethnic,Western Wear,Arrow,8533,34,4.3,665,In Stock,"Grey, Black","30, 32, 34, 36",Leather,6-7 days,Gujarat,2020-06-15,5674445
P08336,Denim Jacket,Topwear,Casual Shoes,Forever 21,3578,32,3.7,548,Out of Stock,"Green, Yellow","6, 7, 8, 9",Silk,4-5 days,Karnataka,2021-11-08,1960744
P08337,Slim Fit Jeans,Dresses,Jackets,Van Heusen,9279,41,3.1,778,Out of Stock,"Green, Yellow","M, L, XL",Cotton,2-3 days,Delhi,2021-01-29,7219062
P08338,Ankle Boots,Footwear,Shorts,Zara,6410,42,4.9,772,In Stock,"Pink, Purple","M, L, XL",Denim,10 days,Delhi,2024-12-01,4948520
P08339,Slim Fit Jeans,Footwear,T-shirts,Clarks,7705,11,3.5,472,Out of Stock,"Red, White","28, 30, 32, 34",Linen,1 week,Delhi,2020-10-08,3636760
P08340,Blazer,Ethnic,Jeans,Reebok,3899,15,3.5,873,Out of Stock,"Red, White","7, 8, 9, 10",Silk,4-5 days,Tamil Nadu,2022-09-08,3403827
P08341,Blazer,Outerwear,Shorts,Reebok,5213,44,3.4,742,In Stock,"Blue, Black","7, 8, 9, 10",Wool,4-5 days,Delhi,2023-05-11,3868046
P08342,Polo T-shirt,Bottomwear,Jackets,Reebok,5008,26,3.2,692,In Stock,"Grey, Black","M, L, XL",Leather,10 days,Gujarat,2022-12-17,3465536
P08343,Chinos,Outerwear,Blouses,Van Heusen,7061,34,4.9,795,Out of Stock,"Red, White","M, L, XL",Linen,10 days,Tamil Nadu,2021-05-15,5613495
P08344,Floral Top,Ethnic,Casual Shoes,Zara,4404,10,4.1,727,Out of Stock,"Green, Yellow","28, 30, 32, 34",Leather,1 week,Uttar Pradesh,2021-07-01,3201708
P08345,Ethnic Kurta,Footwear,Shirts,Forever 21,701,6,4.8,168,Out of Stock,"Blue, Black","M, L, XL",Silk,4-5 days,Uttar Pradesh,2023-11-09,117768
P08346,Sports Shoes,Dresses,Pants,Van Heusen,515,38,4.4,386,In Stock,"Green, Yellow","S, M, L, XL",Silk,4-5 days,Delhi,2020-08-06,198790
P08347,Casual Shorts,Dresses,Shorts,Puma,1289,19,4.6,948,Out of Stock,"Pink, Purple","S, M, L, XL",Leather,10 days,Maharashtra,2024-08-21,1221972
P08348,Casual Shorts,Outerwear,Formal Wear,Clarks,7496,39,4.4,180,Out of Stock,"Green, Yellow","M, L, XL",Silk,6-7 days,Uttar Pradesh,2021-08-11,1349280
P08349,Blazer,Bottomwear,Shirts,Van Heusen,7511,48,3.1,654,Out of Stock,"Blue, Black","28, 30, 32, 34",Polyester,10 days,Tamil Nadu,2024-09-30,4912194
P08350,Casual Shorts,Ethnic,Sports Shoes,Zara,2117,34,4.1,904,Out of Stock,"Red, White","7, 8, 9, 10",Polyester,2-3 days,Delhi,2022-07-09,1913768
P08351,Maxi Dress,Outerwear,Skirts,Zara,1032,14,3.3,599,In Stock,"Blue, Black","M, L, XL",Wool,6-7 days,Karnataka,2022-11-01,618168
P08352,Denim Jacket,Ethnic,Pants,Van Heusen,9353,50,3.1,835,In Stock,"Blue, Black","30, 32, 34, 36",Silk,6-7 days,Delhi,2024-04-17,7809755
P08353,Party Gown,Topwear,Formal Wear,H&M,5575,22,4.9,517,Out of Stock,"Blue, Black","7, 8, 9, 10",Polyester,2-3 days,Karnataka,2023-01-28,2882275
P08354,Cotton T-shirt,Dresses,Boots,Adidas,7085,8,4.9,957,In Stock,"Blue, Black","6, 7, 8, 9",Wool,4-5 days,Gujarat,2023-09-10,6780345
P08355,Ethnic Kurta,Footwear,T-shirts,Tommy Hilfiger,2720,11,4.0,317,Out of Stock,"Red, White","30, 32, 34, 36",Polyester,2-3 days,Karnataka,2023-09-23,862240
P08356,Sports Shoes,Dresses,T-shirts,Zara,765,9,3.4,592,Out of Stock,"Green, Yellow","30, 32, 34, 36",Leather,10 days,Gujarat,2024-02-16,452880
P08357,Sports Shoes,Ethnic,Boots,Uniqlo,6219,50,5.0,602,In Stock,"Green, Yellow","30, 32, 34, 36",Leather,6-7 days,Maharashtra,2021-10-21,3743838
P08358,Floral Top,Outerwear,Casual Shoes,Ralph Lauren,1685,33,4.5,663,In Stock,"Red, White","M, L, XL",Polyester,4-5 days,Karnataka,2023-07-24,1117155
P08359,Sports Shoes,Dresses,T-shirts,Levis,6286,49,5.0,154,In Stock,"Pink, Purple","S, M, L, XL",Polyester,4-5 days,Maharashtra,2024-11-13,968044
P08360,Ankle Boots,Dresses,Kurtas,Tommy Hilfiger,7758,17,4.2,301,In Stock,"Pink, Purple","28, 30, 32, 34",Leather,2-3 days,Delhi,2020-08-20,2335158
P08361,Blazer,Ethnic,Western Wear,Adidas,2704,34,4.8,921,Out of Stock,"Red, White","28, 30, 32, 34",Denim,4-5 days,Delhi,2024-11-09,2490384
P08362,Running Shoes,Dresses,Western Wear,Forever 21,8198,32,5.0,707,In Stock,"Grey, Black","30, 32, 34, 36",Polyester,1 week,Maharashtra,2021-07-05,5795986
P08363,Blazer,Dresses,Skirts,Zara,5726,27,4.9,91,Out of Stock,"Red, White","7, 8, 9, 10",Cotton,2-3 days,Delhi,2021-09-19,521066
P08364,Blazer,Topwear,Casual Shoes,Levis,2106,39,3.4,197,In Stock,"Grey, Black","6, 7, 8, 9",Cotton,2-3 days,Maharashtra,2020-07-05,414882
P08365,Floral Top,Topwear,Casual Shoes,Puma,6325,18,4.5,398,In Stock,"Blue, Black","7, 8, 9, 10",Cotton,2-3 days,Gujarat,2021-09-27,2517350
P08366,Formal Shirt,Topwear,Shirts,Van Heusen,7825,6,3.5,413,In Stock,"Pink, Purple","S, M, L, XL",Cotton,10 days,Delhi,2021-06-30,3231725
P08367,Track Pants,Ethnic,Skirts,FabIndia,4445,39,4.4,392,In Stock,"Red, White","30, 32, 34, 36",Leather,6-7 days,Tamil Nadu,2023-06-22,1742440
P08368,Floral Top,Ethnic,Boots,Forever 21,6728,46,3.5,408,Out of Stock,"Red, White","7, 8, 9, 10",Polyester,2-3 days,Karnataka,2021-11-11,2745024
P08369,Track Pants,Footwear,Casual Shoes,Harley Davidson,7348,26,4.0,239,Out of Stock,"Red, White","7, 8, 9, 10",Linen,10 days,Gujarat,2023-09-19,1756172
P08370,Ethnic Kurta,Footwear,Blouses,Tommy Hilfiger,6173,45,4.1,811,Out of Stock,"Red, White","7, 8, 9, 10",Leather,6-7 days,Karnataka,2021-12-26,5006303
P08371,Floral Top,Outerwear,Casual Shoes,Levis,6928,44,4.2,592,Out of Stock,"Blue, Black","M, L, XL",Denim,6-7 days,Uttar Pradesh,2020-06-19,4101376
P08372,Polo T-shirt,Bottomwear,Blouses,Uniqlo,3109,29,3.5,281,Out of Stock,"Grey, Black","S, M, L, XL",Cotton,10 days,Uttar Pradesh,2022-10-07,873629
P08373,Sneakers,Bottomwear,Pants,Levis,3313,38,3.9,154,Out of Stock,"Red, White","S, M, L, XL",Cotton,4-5 days,Tamil Nadu,2020-10-02,510202
P08374,Knee-Length Skirt,Outerwear,Pants,Uniqlo,2926,39,4.2,800,Out of Stock,"Red, White","7, 8, 9, 10",Denim,2-3 days,Karnataka,2021-03-01,2340800
P08375,Leather Jacket,Topwear,Western Wear,Reebok,1320,45,4.7,120,In Stock,"Pink, Purple","M, L, XL",Cotton,2-3 days,Gujarat,2021-05-20,158400
P08376,Running Shoes,Ethnic,Sports Shoes,Forever 21,6294,36,4.9,201,Out of Stock,"Blue, Black","28, 30, 32, 34",Silk,4-5 days,Karnataka,2024-11-27,1265094
P08377,Sports Shoes,Outerwear,Formal Wear,Reebok,946,24,4.8,527,Out of Stock,"Grey, Black","M, L, XL",Wool,1 week,Delhi,2022-08-01,498542
P08378,Casual Shorts,Footwear,Shirts,Puma,7360,18,4.4,736,Out of Stock,"Blue, Black","28, 30, 32, 34",Cotton,2-3 days,Karnataka,2023-06-10,5416960
P08379,Knee-Length Skirt,Topwear,Jackets,Tommy Hilfiger,958,24,4.5,812,Out of Stock,"Blue, Black","S, M, L, XL",Polyester,4-5 days,Tamil Nadu,2023-04-17,777896
P08380,Sports Shoes,Topwear,Pants,Levis,753,13,4.2,91,In Stock,"Red, White","28, 30, 32, 34",Linen,10 days,Delhi,2020-01-02,68523
P08381,Casual Shorts,Footwear,Sports Shoes,Reebok,9478,12,4.4,728,Out of Stock,"Pink, Purple","30, 32, 34, 36",Denim,10 days,Karnataka,2023-08-06,6899984
P08382,Chinos,Bottomwear,T-shirts,Levis,1797,44,5.0,557,Out of Stock,"Pink, Purple","M, L, XL",Cotton,10 days,Uttar Pradesh,2022-01-11,1000929
P08383,Floral Top,Outerwear,Sports Shoes,Forever 21,3205,35,3.6,837,In Stock,"Grey, Black","6, 7, 8, 9",Cotton,4-5 days,Tamil Nadu,2023-12-04,2682585
P08384,Ankle Boots,Outerwear,Jackets,Zara,516,26,4.0,70,Out of Stock,"Blue, Black","M, L, XL",Denim,1 week,Tamil Nadu,2022-04-15,36120
P08385,Blazer,Topwear,Kurtas,Arrow,4452,40,4.5,598,Out of Stock,"Green, Yellow","30, 32, 34, 36",Polyester,6-7 days,Gujarat,2020-07-23,2662296
P08386,Sports Shoes,Outerwear,Skirts,Levis,3263,16,4.2,44,Out of Stock,"Pink, Purple","S, M, L, XL",Leather,4-5 days,Gujarat,2022-02-13,143572
P08387,Woolen Sweater,Ethnic,Jeans,Clarks,6786,42,4.7,30,In Stock,"Pink, Purple","28, 30, 32, 34",Silk,2-3 days,Delhi,2021-08-08,203580
P08388,Cotton T-shirt,Bottomwear,Kurtas,Clarks,5814,10,4.8,748,Out of Stock,"Red, White","30, 32, 34, 36",Leather,6-7 days,Delhi,2022-06-20,4348872
P08389,Ankle Boots,Bottomwear,Sports Shoes,Ralph Lauren,919,36,4.9,661,Out of Stock,"Blue, Black","30, 32, 34, 36",Denim,2-3 days,Uttar Pradesh,2022-11-16,607459
P08390,Casual Shorts,Footwear,Kurtas,Mango,5311,38,3.3,538,In Stock,"Green, Yellow","28, 30, 32, 34",Wool,6-7 days,Maharashtra,2022-05-21,2857318
P08391,Sports Shoes,Ethnic,Casual Shoes,FabIndia,2083,37,4.2,375,In Stock,"Grey, Black","30, 32, 34, 36",Cotton,10 days,Karnataka,2024-04-18,781125
P08392,Leather Jacket,Ethnic,Sweaters,Adidas,3877,45,3.7,803,In Stock,"Green, Yellow","28, 30, 32, 34",Denim,10 days,Maharashtra,2022-11-28,3113231
P08393,Floral Top,Bottomwear,T-shirts,Uniqlo,6317,27,3.6,754,In Stock,"Pink, Purple","7, 8, 9, 10",Silk,10 days,Gujarat,2020-10-28,4763018
P08394,Maxi Dress,Topwear,Jackets,Van Heusen,9081,13,3.2,320,Out of Stock,"Pink, Purple","M, L, XL",Polyester,2-3 days,Tamil Nadu,2023-11-28,2905920
P08395,Blazer,Outerwear,Jackets,H&M,8082,39,4.9,39,Out of Stock,"Grey, Black","6, 7, 8, 9",Polyester,10 days,Gujarat,2023-03-15,315198
P08396,Casual Shorts,Dresses,Kurtas,Uniqlo,2427,40,4.4,362,Out of Stock,"Grey, Black","30, 32, 34, 36",Cotton,1 week,Uttar Pradesh,2024-07-21,878574
P08397,Leather Jacket,Ethnic,Sports Shoes,Vero Moda,6050,20,3.1,542,In Stock,"Green, Yellow","S, M, L, XL",Linen,6-7 days,Maharashtra,2024-02-18,3279100
P08398,Ethnic Kurta,Ethnic,T-shirts,Van Heusen,7745,49,3.4,357,Out of Stock,"Blue, Black","6, 7, 8, 9",Wool,10 days,Delhi,2024-03-23,2764965
P08399,Sports Shoes,Outerwear,Sweaters,Van Heusen,4752,23,4.6,807,Out of Stock,"Grey, Black","S, M, L, XL",Leather,4-5 days,Gujarat,2021-02-06,3834864
P08400,Casual Shorts,Outerwear,T-shirts,Levis,9345,24,4.2,830,In Stock,"Green, Yellow","M, L, XL",Wool,2-3 days,Tamil Nadu,2023-09-21,7756350
P08401,Blazer,Outerwear,Pants,Puma,3293,26,4.5,788,Out of Stock,"Grey, Black","S, M, L, XL",Cotton,4-5 days,Uttar Pradesh,2020-01-24,2594884
P08402,Cotton T-shirt,Outerwear,Formal Wear,Zara,9976,10,4.4,1000,In Stock,"Red, White","7, 8, 9, 10",Denim,10 days,Maharashtra,2023-08-30,9976000
P08403,Blazer,Bottomwear,Sports Shoes,Forever 21,554,8,4.9,196,Out of Stock,"Green, Yellow","30, 32, 34, 36",Silk,6-7 days,Gujarat,2020-07-17,108584
P08404,Sports Shoes,Ethnic,Skirts,Mango,9187,6,3.4,193,Out of Stock,"Pink, Purple","S, M, L, XL",Leather,4-5 days,Tamil Nadu,2021-06-06,1773091
P08405,Chinos,Bottomwear,Boots,Harley Davidson,7500,50,4.2,182,Out of Stock,"Pink, Purple","M, L, XL",Leather,10 days,Maharashtra,2021-10-06,1365000
P08406,Sports Shoes,Dresses,Blouses,Vero Moda,1795,36,4.4,855,Out of Stock,"Grey, Black","7, 8, 9, 10",Cotton,10 days,Maharashtra,2021-11-07,1534725
P08407,Floral Top,Bottomwear,Formal Wear,Adidas,2930,47,3.0,228,In Stock,"Grey, Black","30, 32, 34, 36",Polyester,1 week,Delhi,2023-03-21,668040
P08408,Floral Top,Footwear,Formal Wear,H&M,4658,11,4.7,522,Out of Stock,"Grey, Black","S, M, L, XL",Silk,2-3 days,Tamil Nadu,2022-08-24,2431476
P08409,Track Pants,Bottomwear,Formal Wear,Harley Davidson,5609,46,3.3,470,In Stock,"Blue, Black","28, 30, 32, 34",Silk,10 days,Delhi,2022-05-13,2636230
P08410,Woolen Sweater,Dresses,Jackets,Puma,1699,21,3.6,190,In Stock,"Grey, Black","7, 8, 9, 10",Silk,4-5 days,Gujarat,2021-08-15,322810
P08411,Cotton T-shirt,Topwear,Jeans,Puma,2717,35,3.2,933,In Stock,"Green, Yellow","7, 8, 9, 10",Denim,10 days,Delhi,2020-09-29,2534961
P08412,Party Gown,Outerwear,Blouses,Forever 21,3835,41,4.3,199,In Stock,"Pink, Purple","S, M, L, XL",Cotton,1 week,Uttar Pradesh,2021-06-18,763165
P08413,Polo T-shirt,Bottomwear,Sports Shoes,Adidas,1344,32,4.6,925,Out of Stock,"Pink, Purple","S, M, L, XL",Cotton,4-5 days,Delhi,2024-12-16,1243200
P08414,Casual Shorts,Ethnic,Sweaters,Clarks,4050,48,4.9,851,In Stock,"Grey, Black","S, M, L, XL",Leather,1 week,Uttar Pradesh,2022-10-07,3446550
P08415,Slim Fit Jeans,Topwear,Sports Shoes,Clarks,6837,26,3.5,850,Out of Stock,"Pink, Purple","6, 7, 8, 9",Silk,1 week,Maharashtra,2023-08-17,5811450
P08416,Woolen Sweater,Ethnic,Kurtas,Levis,706,27,4.4,702,In Stock,"Green, Yellow","7, 8, 9, 10",Silk,4-5 days,Gujarat,2022-12-01,495612
P08417,Running Shoes,Dresses,Kurtas,Tommy Hilfiger,2206,23,3.9,305,In Stock,"Pink, Purple","7, 8, 9, 10",Denim,2-3 days,Gujarat,2022-04-03,672830
P08418,Sports Shoes,Topwear,Boots,Forever 21,1135,11,3.7,458,In Stock,"Grey, Black","M, L, XL",Leather,6-7 days,Tamil Nadu,2020-08-27,519830
P08419,Ankle Boots,Outerwear,Formal Wear,Arrow,3644,17,3.6,396,Out of Stock,"Blue, Black","6, 7, 8, 9",Silk,1 week,Karnataka,2023-01-29,1443024
P08420,Leather Jacket,Outerwear,Kurtas,H&M,4058,18,4.2,492,Out of Stock,"Grey, Black","30, 32, 34, 36",Silk,6-7 days,Maharashtra,2024-01-04,1996536
P08421,Leather Jacket,Outerwear,Sweaters,Puma,4875,20,4.4,917,Out of Stock,"Grey, Black","M, L, XL",Polyester,10 days,Gujarat,2023-06-19,4470375
P08422,Chinos,Footwear,Shorts,Mango,8735,8,4.2,667,In Stock,"Blue, Black","6, 7, 8, 9",Polyester,4-5 days,Karnataka,2022-10-21,5826245
P08423,Ethnic Kurta,Footwear,Kurtas,FabIndia,6326,45,3.3,820,Out of Stock,"Red, White","M, L, XL",Polyester,1 week,Maharashtra,2020-08-28,5187320
P08424,Chinos,Footwear,Kurtas,Levis,6629,46,3.4,863,In Stock,"Blue, Black","30, 32, 34, 36",Leather,4-5 days,Karnataka,2020-01-20,5720827
P08425,Woolen Sweater,Ethnic,Western Wear,Nike,8463,5,4.1,33,Out of Stock,"Green, Yellow","28, 30, 32, 34",Denim,10 days,Maharashtra,2021-06-23,279279
P08426,Casual Shorts,Outerwear,Kurtas,Tommy Hilfiger,8699,33,3.4,207,In Stock,"Blue, Black","M, L, XL",Linen,10 days,Karnataka,2020-07-27,1800693
P08427,Floral Top,Dresses,Jackets,Harley Davidson,8178,46,4.6,152,Out of Stock,"Pink, Purple","7, 8, 9, 10",Leather,6-7 days,Uttar Pradesh,2023-09-30,1243056
P08428,Ankle Boots,Dresses,Formal Wear,Arrow,3078,11,3.2,973,Out of Stock,"Red, White","S, M, L, XL",Denim,10 days,Tamil Nadu,2021-01-26,2994894
P08429,Cotton T-shirt,Footwear,Formal Wear,Tommy Hilfiger,9882,8,3.9,707,In Stock,"Green, Yellow","7, 8, 9, 10",Polyester,6-7 days,Delhi,2024-10-17,6986574
P08430,Ankle Boots,Ethnic,Shirts,Adidas,6951,50,4.2,617,Out of Stock,"Grey, Black","M, L, XL",Silk,1 week,Tamil Nadu,2021-09-15,4288767
P08431,Knee-Length Skirt,Topwear,Boots,Ralph Lauren,2897,49,4.8,619,Out of Stock,"Green, Yellow","7, 8, 9, 10",Wool,10 days,Karnataka,2023-11-07,1793243
P08432,Party Gown,Footwear,Western Wear,Nike,3891,46,4.3,659,Out of Stock,"Blue, Black","S, M, L, XL",Wool,4-5 days,Delhi,2023-09-15,2564169
P08433,Slim Fit Jeans,Outerwear,Formal Wear,Levis,3531,7,4.5,135,In Stock,"Red, White","30, 32, 34, 36",Silk,6-7 days,Karnataka,2021-12-19,476685
P08434,Blazer,Bottomwear,Casual Shoes,Levis,3136,32,3.1,966,In Stock,"Blue, Black","7, 8, 9, 10",Denim,1 week,Karnataka,2024-02-11,3029376
P08435,Chinos,Outerwear,Sweaters,Reebok,8065,29,3.9,597,Out of Stock,"Grey, Black","30, 32, 34, 36",Cotton,10 days,Uttar Pradesh,2022-04-02,4814805
P08436,Sports Shoes,Bottomwear,Sweaters,Clarks,7236,36,4.1,794,In Stock,"Pink, Purple","30, 32, 34, 36",Linen,2-3 days,Gujarat,2021-12-29,5745384
P08437,Ankle Boots,Bottomwear,Blouses,Uniqlo,2076,42,4.1,631,Out of Stock,"Grey, Black","30, 32, 34, 36",Polyester,4-5 days,Maharashtra,2020-06-15,1309956
P08438,Slim Fit Jeans,Ethnic,Shorts,H&M,1066,32,3.2,627,In Stock,"Blue, Black","6, 7, 8, 9",Polyester,6-7 days,Karnataka,2022-11-06,668382
P08439,Knee-Length Skirt,Topwear,Boots,FabIndia,2117,11,4.1,970,In Stock,"Blue, Black","7, 8, 9, 10",Leather,10 days,Gujarat,2022-04-15,2053490
P08440,Polo T-shirt,Footwear,Jackets,Forever 21,5323,11,3.2,222,In Stock,"Blue, Black","7, 8, 9, 10",Wool,1 week,Uttar Pradesh,2022-01-20,1181706
P08441,Formal Shirt,Dresses,T-shirts,Adidas,5627,38,4.2,491,In Stock,"Blue, Black","S, M, L, XL",Cotton,6-7 days,Gujarat,2023-04-26,2762857
P08442,Sneakers,Ethnic,Shirts,Mango,8076,42,4.7,734,Out of Stock,"Grey, Black","30, 32, 34, 36",Polyester,4-5 days,Uttar Pradesh,2021-06-13,5927784
P08443,Leather Jacket,Dresses,Sweaters,Zara,2933,8,3.4,673,Out of Stock,"Pink, Purple","6, 7, 8, 9",Cotton,4-5 days,Karnataka,2023-03-25,1973909
P08444,Knee-Length Skirt,Bottomwear,Blouses,Tommy Hilfiger,5378,23,3.6,524,In Stock,"Red, White","30, 32, 34, 36",Wool,1 week,Tamil Nadu,2024-09-20,2818072
P08445,Maxi Dress,Bottomwear,Sports Shoes,Nike,5643,8,4.1,993,Out of Stock,"Red, White","28, 30, 32, 34",Silk,6-7 days,Gujarat,2021-01-31,5603499
P08446,Slim Fit Jeans,Bottomwear,Casual Shoes,FabIndia,3078,41,4.1,92,In Stock,"Green, Yellow","30, 32, 34, 36",Cotton,2-3 days,Maharashtra,2023-06-07,283176
P08447,Polo T-shirt,Dresses,Jeans,H&M,2999,46,3.3,852,In Stock,"Green, Yellow","S, M, L, XL",Linen,1 week,Tamil Nadu,2022-04-06,2555148
P08448,Denim Jacket,Outerwear,Western Wear,Arrow,4251,14,3.5,21,Out of Stock,"Grey, Black","7, 8, 9, 10",Leather,6-7 days,Maharashtra,2022-05-16,89271
P08449,Formal Shirt,Dresses,Sports Shoes,Harley Davidson,7050,34,3.6,508,Out of Stock,"Green, Yellow","28, 30, 32, 34",Linen,2-3 days,Tamil Nadu,2023-07-28,3581400
P08450,Ankle Boots,Dresses,Formal Wear,Van Heusen,2691,17,3.2,871,In Stock,"Pink, Purple","30, 32, 34, 36",Cotton,4-5 days,Delhi,2020-11-08,2343861
P08451,Party Gown,Footwear,T-shirts,Reebok,3822,20,3.9,950,Out of Stock,"Green, Yellow","M, L, XL",Leather,10 days,Uttar Pradesh,2020-04-02,3630900
P08452,Knee-Length Skirt,Bottomwear,Sweaters,Adidas,4907,23,4.1,412,Out of Stock,"Green, Yellow","7, 8, 9, 10",Wool,2-3 days,Karnataka,2023-06-10,2021684
P08453,Sneakers,Outerwear,Skirts,FabIndia,2770,44,3.5,417,Out of Stock,"Pink, Purple","7, 8, 9, 10",Silk,1 week,Delhi,2023-09-12,1155090
P08454,Maxi Dress,Dresses,Casual Shoes,H&M,5212,23,4.1,684,In Stock,"Pink, Purple","7, 8, 9, 10",Linen,6-7 days,Karnataka,2021-04-01,3565008
P08455,Blazer,Bottomwear,Boots,FabIndia,4115,31,3.0,449,In Stock,"Red, White","6, 7, 8, 9",Wool,4-5 days,Uttar Pradesh,2024-04-22,1847635
P08456,Party Gown,Topwear,Shorts,Levis,4134,32,4.3,763,Out of Stock,"Blue, Black","7, 8, 9, 10",Wool,4-5 days,Uttar Pradesh,2024-11-16,3154242
P08457,Blazer,Bottomwear,Shorts,Vero Moda,8934,5,4.4,65,Out of Stock,"Grey, Black","7, 8, 9, 10",Wool,1 week,Tamil Nadu,2024-10-06,580710
P08458,Sports Shoes,Bottomwear,T-shirts,Nike,1766,22,3.0,485,In Stock,"Blue, Black","6, 7, 8, 9",Polyester,6-7 days,Delhi,2024-03-11,856510
P08459,Knee-Length Skirt,Footwear,Casual Shoes,Tommy Hilfiger,9167,8,4.4,714,Out of Stock,"Blue, Black","28, 30, 32, 34",Silk,6-7 days,Gujarat,2023-06-25,6545238
P08460,Polo T-shirt,Ethnic,Sports Shoes,Forever 21,1148,5,3.9,647,Out of Stock,"Red, White","30, 32, 34, 36",Wool,1 week,Gujarat,2022-08-03,742756
P08461,Sneakers,Topwear,Pants,Vero Moda,4756,5,3.1,916,Out of Stock,"Pink, Purple","28, 30, 32, 34",Wool,1 week,Karnataka,2024-02-03,4356496
P08462,Blazer,Bottomwear,Pants,Vero Moda,2207,45,3.3,814,In Stock,"Pink, Purple","7, 8, 9, 10",Polyester,1 week,Delhi,2021-10-20,1796498
P08463,Running Shoes,Outerwear,Shirts,Uniqlo,5828,45,3.5,802,Out of Stock,"Grey, Black","28, 30, 32, 34",Denim,2-3 days,Gujarat,2024-08-12,4674056
P08464,Polo T-shirt,Topwear,Kurtas,Uniqlo,6269,8,3.5,291,In Stock,"Blue, Black","S, M, L, XL",Polyester,6-7 days,Uttar Pradesh,2023-04-26,1824279
P08465,Track Pants,Dresses,Jeans,Nike,3763,31,3.4,117,In Stock,"Blue, Black","M, L, XL",Denim,10 days,Uttar Pradesh,2021-03-22,440271
P08466,Sports Shoes,Topwear,T-shirts,Vero Moda,6674,19,4.4,872,Out of Stock,"Blue, Black","7, 8, 9, 10",Leather,2-3 days,Delhi,2020-05-25,5819728
P08467,Blazer,Bottomwear,Formal Wear,Arrow,8987,50,4.7,536,Out of Stock,"Grey, Black","M, L, XL",Polyester,6-7 days,Uttar Pradesh,2024-01-06,4817032
P08468,Sneakers,Footwear,Sweaters,Clarks,2387,25,3.6,278,Out of Stock,"Grey, Black","28, 30, 32, 34",Wool,2-3 days,Tamil Nadu,2022-05-14,663586
P08469,Ethnic Kurta,Dresses,Kurtas,Van Heusen,3026,46,3.7,83,In Stock,"Red, White","6, 7, 8, 9",Linen,2-3 days,Uttar Pradesh,2023-04-02,251158
P08470,Chinos,Footwear,Jackets,Arrow,1133,14,4.5,335,Out of Stock,"Grey, Black","S, M, L, XL",Denim,10 days,Karnataka,2022-11-01,379555
P08471,Ankle Boots,Ethnic,Kurtas,Nike,6842,6,3.4,585,In Stock,"Grey, Black","S, M, L, XL",Linen,10 days,Karnataka,2020-08-18,4002570
P08472,Formal Shirt,Outerwear,Pants,Van Heusen,5989,5,3.7,766,In Stock,"Grey, Black","6, 7, 8, 9",Linen,2-3 days,Tamil Nadu,2023-07-03,4587574
P08473,Party Gown,Ethnic,Casual Shoes,Tommy Hilfiger,6969,34,4.6,985,Out of Stock,"Red, White","S, M, L, XL",Polyester,6-7 days,Karnataka,2021-10-13,6864465
